,AATS7dv,AATS8dv,AATS7d,AATS8d,AATS7s,AATS8s,AATS7Z,AATS8Z,AATS7m,AATS8m,AATS7v,AATS8v,AATS7se,AATS8se,AATS7pe,AATS8pe,AATS7are,AATS8are,AATS7p,AATS8p,AATS7i,AATS8i,AATSC7c,AATSC8c,AATSC7dv,AATSC8dv,AATSC7d,AATSC8d,AATSC7s,AATSC8s,AATSC7Z,AATSC8Z,AATSC7m,AATSC8m,AATSC7v,AATSC8v,AATSC7se,AATSC8se,AATSC7pe,AATSC8pe,AATSC7are,AATSC8are,AATSC7p,AATSC8p,AATSC7i,AATSC8i,MATS7c,MATS8c,MATS7dv,MATS8dv,MATS7d,MATS8d,MATS7s,MATS8s,MATS7Z,MATS8Z,MATS7m,MATS8m,MATS7v,MATS8v,MATS7se,MATS8se,MATS7pe,MATS8pe,MATS7are,MATS8are,MATS7p,MATS8p,MATS7i,MATS8i,GATS7c,GATS8c,GATS7dv,GATS8dv,GATS7d,GATS8d,GATS7s,GATS8s,GATS7Z,GATS8Z,GATS7m,GATS8m,GATS7v,GATS8v,GATS7se,GATS8se,GATS7pe,GATS8pe,GATS7are,GATS8are,GATS7p,GATS8p,GATS7i,GATS8i,AXp-7d,AXp-7dv,MAXsCH3,MAXdCH2,MAXssCH2,MAXtCH,MAXdsCH,MAXaaCH,MAXsssCH,MAXtsC,MAXdssC,MAXaasC,MAXaaaC,MAXssssC,MAXsNH2,MAXdNH,MAXssNH,MAXaaNH,MAXtN,MAXdsN,MAXaaN,MAXsssN,MAXddsN,MAXaasN,MAXsOH,MAXdO,MAXssO,MAXsF,MAXdsssP,MAXsSH,MAXdS,MAXssS,MAXaaS,MAXdssS,MAXddssS,MAXsCl,MINsCH3,MINdCH2,MINssCH2,MINtCH,MINdsCH,MINaaCH,MINsssCH,MINtsC,MINdssC,MINaasC,MINaaaC,MINssssC,MINsNH2,MINdNH,MINssNH,MINaaNH,MINtN,MINdsN,MINaaN,MINsssN,MINddsN,MINaasN,MINsOH,MINdO,MINssO,MINsF,MINdsssP,MINsSH,MINdS,MINssS,MINaaS,MINdssS,MINddssS,MINsCl,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33
226,1.3431373,0.7627628,1.9901961,1.6621622,2.33526,1.799341,11.578431,11.554054,38.126358,40.740673,138.05978,113.149925,7.390855,7.1899114,5.844156,5.543276,5.7452264,5.4328785,1.1547047,1.0163279,163.28398,167.2531,-0.0006002695,0.00023641968,-0.66122,0.5572239,-0.01635658,0.04601899,-0.1514518,0.061888073,-1.1716367,3.7359385,-5.7080836,17.480022,-10.810629,8.495676,-0.0012826358,0.021134194,-0.010556922,0.0343943,-0.010921244,0.026810337,-0.04068151,0.032626215,-0.1012149,-0.0485609,-0.034132946,0.013443462,-0.16911389,0.1425158,-0.024286505,0.06832972,-0.13108924,0.05356728,-0.10057503,0.32069853,-0.10425598,0.319266,-0.20978272,0.16486053,-0.015997048,0.2635859,-0.090020135,0.29328433,-0.09582555,0.23524019,-0.16128683,0.12935063,-0.07027445,-0.033716287,0.50229543,0.24867813,0.9829674,0.60956115,0.6302794,0.5563991,0.8075464,0.40940177,0.91177577,0.7150113,0.9217205,0.7204949,1.1983377,0.8993807,0.59746057,0.26757157,0.794779,0.3655574,0.7708117,0.3065451,1.0880648,0.8750242,1.0455625,0.84736997,0.033137325,0.0068122847,1.8655589,3.6616485,0.26511148,5.7031584,1.9670103,1.7382956,-0.73733747,2.316268,-0.022731481,0.6237766,1.1392902,-0.5125376,5.4864326,7.62614,2.7442973,2.5523283,8.851867,4.114226,3.9729,1.5025399,-0.5688035,1.6549509,9.642386,12.534793,5.8169365,13.660907,-3.2867985,3.9343877,5.181239,1.5429174,1.6762037,-3.7053578,-3.8996897,5.8452086,1.8655589,3.6616485,0.44954604,5.7031584,1.9457623,1.5736359,-0.73733747,2.1773405,-0.022731481,0.5886111,0.94795036,-0.5125376,5.495501,7.3811693,2.7478192,2.6736572,8.8548,4.1225715,3.9729,1.39886,-0.5513648,1.6549509,9.473815,12.534793,5.8169365,13.210709,-3.2271516,3.9343877,5.181344,1.5370104,1.6762037,-3.7053578,-3.7880933,5.8452086,1.5,3.5282845,3.0487964,3.0,6.074192,9.537387,1.4164244,2.1025789,1.4622209,0.34666666,0.37202716,0.33333334,0.92584366,0.291,1.1306901,0.39028174,3.5355752,0.5,0.6489257
227,1.3431373,0.7627628,1.9901961,1.6621622,2.33526,1.799341,11.578431,11.554054,38.126358,40.740673,138.05978,113.149925,7.390855,7.1899114,5.844156,5.543276,5.7452264,5.4328785,1.1547047,1.0163279,163.28398,167.2531,-0.0006002695,0.00023641968,-0.66122,0.5572239,-0.01635658,0.04601899,-0.1514518,0.061888073,-1.1716367,3.7359385,-5.7080836,17.480022,-10.810629,8.495676,-0.0012826358,0.021134194,-0.010556922,0.0343943,-0.010921244,0.026810337,-0.04068151,0.032626215,-0.1012149,-0.0485609,-0.034132946,0.013443462,-0.16911389,0.1425158,-0.024286505,0.06832972,-0.13108924,0.05356728,-0.10057503,0.32069853,-0.10425598,0.319266,-0.20978272,0.16486053,-0.015997048,0.2635859,-0.090020135,0.29328433,-0.09582555,0.23524019,-0.16128683,0.12935063,-0.07027445,-0.033716287,0.50229543,0.24867813,0.9829674,0.60956115,0.6302794,0.5563991,0.8075464,0.40940177,0.91177577,0.7150113,0.9217205,0.7204949,1.1983377,0.8993807,0.59746057,0.26757157,0.794779,0.3655574,0.7708117,0.3065451,1.0880648,0.8750242,1.0455625,0.84736997,0.033137325,0.0068122847,1.8655589,3.6616485,0.26511148,5.7031584,1.9670103,1.7382956,-0.73733747,2.316268,-0.022731481,0.6237766,1.1392902,-0.5125376,5.4864326,7.62614,2.7442973,2.5523283,8.851867,4.114226,3.9729,1.5025399,-0.5688035,1.6549509,9.642386,12.534793,5.8169365,13.660907,-3.2867985,3.9343877,5.181239,1.5429174,1.6762037,-3.7053578,-3.8996897,5.8452086,1.8655589,3.6616485,0.44954604,5.7031584,1.9457623,1.5736359,-0.73733747,2.1773405,-0.022731481,0.5886111,0.94795036,-0.5125376,5.495501,7.3811693,2.7478192,2.6736572,8.8548,4.1225715,3.9729,1.39886,-0.5513648,1.6549509,9.473815,12.534793,5.8169365,13.210709,-3.2271516,3.9343877,5.181344,1.5370104,1.6762037,-3.7053578,-3.7880933,5.8452086,1.5,3.5282845,3.0487964,3.0,6.074192,9.537387,1.4164244,2.1025789,1.4622209,0.34666666,0.37202716,0.33333334,0.92584366,0.291,1.1306901,0.39028174,3.5355752,0.5,0.6489257
228,1.3431373,0.7627628,1.9901961,1.6621622,2.33526,1.799341,11.578431,11.554054,38.126358,40.740673,138.05978,113.149925,7.390855,7.1899114,5.844156,5.543276,5.7452264,5.4328785,1.1547047,1.0163279,163.28398,167.2531,-0.0006002695,0.00023641968,-0.66122,0.5572239,-0.01635658,0.04601899,-0.1514518,0.061888073,-1.1716367,3.7359385,-5.7080836,17.480022,-10.810629,8.495676,-0.0012826358,0.021134194,-0.010556922,0.0343943,-0.010921244,0.026810337,-0.04068151,0.032626215,-0.1012149,-0.0485609,-0.034132946,0.013443462,-0.16911389,0.1425158,-0.024286505,0.06832972,-0.13108924,0.05356728,-0.10057503,0.32069853,-0.10425598,0.319266,-0.20978272,0.16486053,-0.015997048,0.2635859,-0.090020135,0.29328433,-0.09582555,0.23524019,-0.16128683,0.12935063,-0.07027445,-0.033716287,0.50229543,0.24867813,0.9829674,0.60956115,0.6302794,0.5563991,0.8075464,0.40940177,0.91177577,0.7150113,0.9217205,0.7204949,1.1983377,0.8993807,0.59746057,0.26757157,0.794779,0.3655574,0.7708117,0.3065451,1.0880648,0.8750242,1.0455625,0.84736997,0.033137325,0.0068122847,1.8655589,3.6616485,0.26511148,5.7031584,1.9670103,1.7382956,-0.73733747,2.316268,-0.022731481,0.6237766,1.1392902,-0.5125376,5.4864326,7.62614,2.7442973,2.5523283,8.851867,4.114226,3.9729,1.5025399,-0.5688035,1.6549509,9.642386,12.534793,5.8169365,13.660907,-3.2867985,3.9343877,5.181239,1.5429174,1.6762037,-3.7053578,-3.8996897,5.8452086,1.8655589,3.6616485,0.44954604,5.7031584,1.9457623,1.5736359,-0.73733747,2.1773405,-0.022731481,0.5886111,0.94795036,-0.5125376,5.495501,7.3811693,2.7478192,2.6736572,8.8548,4.1225715,3.9729,1.39886,-0.5513648,1.6549509,9.473815,12.534793,5.8169365,13.210709,-3.2271516,3.9343877,5.181344,1.5370104,1.6762037,-3.7053578,-3.7880933,5.8452086,1.5,3.5282845,3.0487964,3.0,6.074192,9.537387,1.4164244,2.1025789,1.4622209,0.34666666,0.37202716,0.33333334,0.92584366,0.291,1.1306901,0.39028174,3.5355752,0.5,0.6489257
229,1.6,1.537037,1.96,1.8611112,2.5937963,2.5005145,9.1866665,9.018518,29.846037,29.252333,114.729996,110.83113,7.3512883,7.407669,5.7193446,5.7525187,5.6676664,5.7091665,0.9553448,0.90841496,166.13614,167.99452,0.0018354196,-0.0014921328,0.3494215,0.12100398,0.02677686,0.020547904,0.19054621,-0.17673512,0.4754821,0.5415427,2.1881847,2.63108,0.99786896,4.295845,0.010168945,-0.004660159,0.014043912,-0.0017523407,0.015355372,-0.0039072544,0.0010525887,0.013524724,0.0044380617,0.060849078,0.14584881,-0.118570045,0.107135616,0.037100855,0.035464097,0.027214276,0.09613537,-0.08916732,0.06547999,0.074577376,0.063296676,0.076108105,0.019507559,0.08398042,0.14011768,-0.064212225,0.12943268,-0.016150068,0.13522562,-0.034408864,0.004551752,0.05848551,0.0034325242,0.04706242,0.89188945,1.1971284,0.84389824,1.021564,0.73686516,0.69833624,0.84391016,1.255962,0.8964354,0.9182942,0.89799196,0.91273004,0.9164187,0.8231686,0.7947725,1.1919634,0.82512516,1.1255722,0.8130393,1.1540393,0.90691876,0.81978357,0.90087575,0.82871467,0.022327505,0.015627109,2.2492957,3.6616485,1.0226701,5.7031584,1.8541486,2.0177212,0.44203988,2.201325,1.244106,0.24541447,1.1010097,-0.07277038,5.3852963,7.6214156,2.5710967,3.316219,8.848845,4.4923706,4.123819,1.4809413,-0.7026554,1.6016136,11.172989,12.289811,4.9760523,12.86289,-3.3502202,3.9343877,5.181449,1.5350507,1.6762037,-3.7053578,-3.95626,5.915284,2.1670828,3.6616485,-0.38503978,5.7031584,1.8541486,1.7797544,-0.4303288,2.1163647,-0.05414897,0.4434875,1.0171157,-0.19200346,5.364737,7.3672028,2.4165385,3.3736844,8.840576,3.6505356,3.6560464,1.4149221,-0.6781732,1.4991448,9.367048,11.886298,4.952193,12.862725,-3.2628026,3.9343877,5.1817636,1.5364109,1.6762037,-3.7053578,-3.8901153,5.925555,0.16666667,4.439192,4.5745163,1.7888544,9.1523695,22.915794,6.1327615,9.05033,6.788339,0.25,0.8586394,0.36695296,0.5686566,0.2995,0.95390135,0.5262006,0.67670196,0.61959964,0.51705575
230,1.6,1.537037,1.96,1.8611112,2.5937963,2.5005145,9.1866665,9.018518,29.846037,29.252333,114.729996,110.83113,7.3512883,7.407669,5.7193446,5.7525187,5.6676664,5.7091665,0.9553448,0.90841496,166.13614,167.99452,0.0018354196,-0.0014921328,0.3494215,0.12100398,0.02677686,0.020547904,0.19054621,-0.17673512,0.4754821,0.5415427,2.1881847,2.63108,0.99786896,4.295845,0.010168945,-0.004660159,0.014043912,-0.0017523407,0.015355372,-0.0039072544,0.0010525887,0.013524724,0.0044380617,0.060849078,0.14584881,-0.118570045,0.107135616,0.037100855,0.035464097,0.027214276,0.09613537,-0.08916732,0.06547999,0.074577376,0.063296676,0.076108105,0.019507559,0.08398042,0.14011768,-0.064212225,0.12943268,-0.016150068,0.13522562,-0.034408864,0.004551752,0.05848551,0.0034325242,0.04706242,0.89188945,1.1971284,0.84389824,1.021564,0.73686516,0.69833624,0.84391016,1.255962,0.8964354,0.9182942,0.89799196,0.91273004,0.9164187,0.8231686,0.7947725,1.1919634,0.82512516,1.1255722,0.8130393,1.1540393,0.90691876,0.81978357,0.90087575,0.82871467,0.022327505,0.015627109,2.2492957,3.6616485,1.0226701,5.7031584,1.8541486,2.0177212,0.44203988,2.201325,1.244106,0.24541447,1.1010097,-0.07277038,5.3852963,7.6214156,2.5710967,3.316219,8.848845,4.4923706,4.123819,1.4809413,-0.7026554,1.6016136,11.172989,12.289811,4.9760523,12.86289,-3.3502202,3.9343877,5.181449,1.5350507,1.6762037,-3.7053578,-3.95626,5.915284,2.1670828,3.6616485,-0.38503978,5.7031584,1.8541486,1.7797544,-0.4303288,2.1163647,-0.05414897,0.4434875,1.0171157,-0.19200346,5.364737,7.3672028,2.4165385,3.3736844,8.840576,3.6505356,3.6560464,1.4149221,-0.6781732,1.4991448,9.367048,11.886298,4.952193,12.862725,-3.2628026,3.9343877,5.1817636,1.5364109,1.6762037,-3.7053578,-3.8901153,5.925555,0.16666667,4.439192,4.5745163,1.7888544,9.1523695,22.915794,6.1327615,9.05033,6.788339,0.25,0.8586394,0.36695296,0.5686566,0.2995,0.95390135,0.5262006,0.67670196,0.61959964,0.51705575
231,1.6,1.537037,1.96,1.8611112,2.5937963,2.5005145,9.1866665,9.018518,29.846037,29.252333,114.729996,110.83113,7.3512883,7.407669,5.7193446,5.7525187,5.6676664,5.7091665,0.9553448,0.90841496,166.13614,167.99452,0.0018354196,-0.0014921328,0.3494215,0.12100398,0.02677686,0.020547904,0.19054621,-0.17673512,0.4754821,0.5415427,2.1881847,2.63108,0.99786896,4.295845,0.010168945,-0.004660159,0.014043912,-0.0017523407,0.015355372,-0.0039072544,0.0010525887,0.013524724,0.0044380617,0.060849078,0.14584881,-0.118570045,0.107135616,0.037100855,0.035464097,0.027214276,0.09613537,-0.08916732,0.06547999,0.074577376,0.063296676,0.076108105,0.019507559,0.08398042,0.14011768,-0.064212225,0.12943268,-0.016150068,0.13522562,-0.034408864,0.004551752,0.05848551,0.0034325242,0.04706242,0.89188945,1.1971284,0.84389824,1.021564,0.73686516,0.69833624,0.84391016,1.255962,0.8964354,0.9182942,0.89799196,0.91273004,0.9164187,0.8231686,0.7947725,1.1919634,0.82512516,1.1255722,0.8130393,1.1540393,0.90691876,0.81978357,0.90087575,0.82871467,0.022327505,0.015627109,2.2492957,3.6616485,1.0226701,5.7031584,1.8541486,2.0177212,0.44203988,2.201325,1.244106,0.24541447,1.1010097,-0.07277038,5.3852963,7.6214156,2.5710967,3.316219,8.848845,4.4923706,4.123819,1.4809413,-0.7026554,1.6016136,11.172989,12.289811,4.9760523,12.86289,-3.3502202,3.9343877,5.181449,1.5350507,1.6762037,-3.7053578,-3.95626,5.915284,2.1670828,3.6616485,-0.38503978,5.7031584,1.8541486,1.7797544,-0.4303288,2.1163647,-0.05414897,0.4434875,1.0171157,-0.19200346,5.364737,7.3672028,2.4165385,3.3736844,8.840576,3.6505356,3.6560464,1.4149221,-0.6781732,1.4991448,9.367048,11.886298,4.952193,12.862725,-3.2628026,3.9343877,5.1817636,1.5364109,1.6762037,-3.7053578,-3.8901153,5.925555,0.16666667,4.439192,4.5745163,1.7888544,9.1523695,22.915794,6.1327615,9.05033,6.788339,0.25,0.8586394,0.36695296,0.5686566,0.2995,0.95390135,0.5262006,0.67670196,0.61959964,0.51705575
232,1.6,1.537037,1.96,1.8611112,2.5937963,2.5005145,9.1866665,9.018518,29.846037,29.252333,114.729996,110.83113,7.3512883,7.407669,5.7193446,5.7525187,5.6676664,5.7091665,0.9553448,0.90841496,166.13614,167.99452,0.0018354196,-0.0014921328,0.3494215,0.12100398,0.02677686,0.020547904,0.19054621,-0.17673512,0.4754821,0.5415427,2.1881847,2.63108,0.99786896,4.295845,0.010168945,-0.004660159,0.014043912,-0.0017523407,0.015355372,-0.0039072544,0.0010525887,0.013524724,0.0044380617,0.060849078,0.14584881,-0.118570045,0.107135616,0.037100855,0.035464097,0.027214276,0.09613537,-0.08916732,0.06547999,0.074577376,0.063296676,0.076108105,0.019507559,0.08398042,0.14011768,-0.064212225,0.12943268,-0.016150068,0.13522562,-0.034408864,0.004551752,0.05848551,0.0034325242,0.04706242,0.89188945,1.1971284,0.84389824,1.021564,0.73686516,0.69833624,0.84391016,1.255962,0.8964354,0.9182942,0.89799196,0.91273004,0.9164187,0.8231686,0.7947725,1.1919634,0.82512516,1.1255722,0.8130393,1.1540393,0.90691876,0.81978357,0.90087575,0.82871467,0.022327505,0.015627109,2.2492957,3.6616485,1.0226701,5.7031584,1.8541486,2.0177212,0.44203988,2.201325,1.244106,0.24541447,1.1010097,-0.07277038,5.3852963,7.6214156,2.5710967,3.316219,8.848845,4.4923706,4.123819,1.4809413,-0.7026554,1.6016136,11.172989,12.289811,4.9760523,12.86289,-3.3502202,3.9343877,5.181449,1.5350507,1.6762037,-3.7053578,-3.95626,5.915284,2.1670828,3.6616485,-0.38503978,5.7031584,1.8541486,1.7797544,-0.4303288,2.1163647,-0.05414897,0.4434875,1.0171157,-0.19200346,5.364737,7.3672028,2.4165385,3.3736844,8.840576,3.6505356,3.6560464,1.4149221,-0.6781732,1.4991448,9.367048,11.886298,4.952193,12.862725,-3.2628026,3.9343877,5.1817636,1.5364109,1.6762037,-3.7053578,-3.8901153,5.925555,0.16666667,4.439192,4.5745163,1.7888544,9.1523695,22.915794,6.1327615,9.05033,6.788339,0.25,0.8586394,0.36695296,0.5686566,0.2995,0.95390135,0.5262006,0.67670196,0.61959964,0.51705575
233,1.6,1.537037,1.96,1.8611112,2.5937963,2.5005145,9.1866665,9.018518,29.846037,29.252333,114.729996,110.83113,7.3512883,7.407669,5.7193446,5.7525187,5.6676664,5.7091665,0.9553448,0.90841496,166.13614,167.99452,0.0018354196,-0.0014921328,0.3494215,0.12100398,0.02677686,0.020547904,0.19054621,-0.17673512,0.4754821,0.5415427,2.1881847,2.63108,0.99786896,4.295845,0.010168945,-0.004660159,0.014043912,-0.0017523407,0.015355372,-0.0039072544,0.0010525887,0.013524724,0.0044380617,0.060849078,0.14584881,-0.118570045,0.107135616,0.037100855,0.035464097,0.027214276,0.09613537,-0.08916732,0.06547999,0.074577376,0.063296676,0.076108105,0.019507559,0.08398042,0.14011768,-0.064212225,0.12943268,-0.016150068,0.13522562,-0.034408864,0.004551752,0.05848551,0.0034325242,0.04706242,0.89188945,1.1971284,0.84389824,1.021564,0.73686516,0.69833624,0.84391016,1.255962,0.8964354,0.9182942,0.89799196,0.91273004,0.9164187,0.8231686,0.7947725,1.1919634,0.82512516,1.1255722,0.8130393,1.1540393,0.90691876,0.81978357,0.90087575,0.82871467,0.022327505,0.015627109,2.2492957,3.6616485,1.0226701,5.7031584,1.8541486,2.0177212,0.44203988,2.201325,1.244106,0.24541447,1.1010097,-0.07277038,5.3852963,7.6214156,2.5710967,3.316219,8.848845,4.4923706,4.123819,1.4809413,-0.7026554,1.6016136,11.172989,12.289811,4.9760523,12.86289,-3.3502202,3.9343877,5.181449,1.5350507,1.6762037,-3.7053578,-3.95626,5.915284,2.1670828,3.6616485,-0.38503978,5.7031584,1.8541486,1.7797544,-0.4303288,2.1163647,-0.05414897,0.4434875,1.0171157,-0.19200346,5.364737,7.3672028,2.4165385,3.3736844,8.840576,3.6505356,3.6560464,1.4149221,-0.6781732,1.4991448,9.367048,11.886298,4.952193,12.862725,-3.2628026,3.9343877,5.1817636,1.5364109,1.6762037,-3.7053578,-3.8901153,5.925555,0.16666667,4.439192,4.5745163,1.7888544,9.1523695,22.915794,6.1327615,9.05033,6.788339,0.25,0.8586394,0.36695296,0.5686566,0.2995,0.95390135,0.5262006,0.67670196,0.61959964,0.51705575
234,1.6,1.537037,1.96,1.8611112,2.5937963,2.5005145,9.1866665,9.018518,29.846037,29.252333,114.729996,110.83113,7.3512883,7.407669,5.7193446,5.7525187,5.6676664,5.7091665,0.9553448,0.90841496,166.13614,167.99452,0.0018354196,-0.0014921328,0.3494215,0.12100398,0.02677686,0.020547904,0.19054621,-0.17673512,0.4754821,0.5415427,2.1881847,2.63108,0.99786896,4.295845,0.010168945,-0.004660159,0.014043912,-0.0017523407,0.015355372,-0.0039072544,0.0010525887,0.013524724,0.0044380617,0.060849078,0.14584881,-0.118570045,0.107135616,0.037100855,0.035464097,0.027214276,0.09613537,-0.08916732,0.06547999,0.074577376,0.063296676,0.076108105,0.019507559,0.08398042,0.14011768,-0.064212225,0.12943268,-0.016150068,0.13522562,-0.034408864,0.004551752,0.05848551,0.0034325242,0.04706242,0.89188945,1.1971284,0.84389824,1.021564,0.73686516,0.69833624,0.84391016,1.255962,0.8964354,0.9182942,0.89799196,0.91273004,0.9164187,0.8231686,0.7947725,1.1919634,0.82512516,1.1255722,0.8130393,1.1540393,0.90691876,0.81978357,0.90087575,0.82871467,0.022327505,0.015627109,2.2492957,3.6616485,1.0226701,5.7031584,1.8541486,2.0177212,0.44203988,2.201325,1.244106,0.24541447,1.1010097,-0.07277038,5.3852963,7.6214156,2.5710967,3.316219,8.848845,4.4923706,4.123819,1.4809413,-0.7026554,1.6016136,11.172989,12.289811,4.9760523,12.86289,-3.3502202,3.9343877,5.181449,1.5350507,1.6762037,-3.7053578,-3.95626,5.915284,2.1670828,3.6616485,-0.38503978,5.7031584,1.8541486,1.7797544,-0.4303288,2.1163647,-0.05414897,0.4434875,1.0171157,-0.19200346,5.364737,7.3672028,2.4165385,3.3736844,8.840576,3.6505356,3.6560464,1.4149221,-0.6781732,1.4991448,9.367048,11.886298,4.952193,12.862725,-3.2628026,3.9343877,5.1817636,1.5364109,1.6762037,-3.7053578,-3.8901153,5.925555,0.16666667,4.439192,4.5745163,1.7888544,9.1523695,22.915794,6.1327615,9.05033,6.788339,0.25,0.8586394,0.36695296,0.5686566,0.2995,0.95390135,0.5262006,0.67670196,0.61959964,0.51705575
235,1.6,1.537037,1.96,1.8611112,2.5937963,2.5005145,9.1866665,9.018518,29.846037,29.252333,114.729996,110.83113,7.3512883,7.407669,5.7193446,5.7525187,5.6676664,5.7091665,0.9553448,0.90841496,166.13614,167.99452,0.0018354196,-0.0014921328,0.3494215,0.12100398,0.02677686,0.020547904,0.19054621,-0.17673512,0.4754821,0.5415427,2.1881847,2.63108,0.99786896,4.295845,0.010168945,-0.004660159,0.014043912,-0.0017523407,0.015355372,-0.0039072544,0.0010525887,0.013524724,0.0044380617,0.060849078,0.14584881,-0.118570045,0.107135616,0.037100855,0.035464097,0.027214276,0.09613537,-0.08916732,0.06547999,0.074577376,0.063296676,0.076108105,0.019507559,0.08398042,0.14011768,-0.064212225,0.12943268,-0.016150068,0.13522562,-0.034408864,0.004551752,0.05848551,0.0034325242,0.04706242,0.89188945,1.1971284,0.84389824,1.021564,0.73686516,0.69833624,0.84391016,1.255962,0.8964354,0.9182942,0.89799196,0.91273004,0.9164187,0.8231686,0.7947725,1.1919634,0.82512516,1.1255722,0.8130393,1.1540393,0.90691876,0.81978357,0.90087575,0.82871467,0.022327505,0.015627109,2.2492957,3.6616485,1.0226701,5.7031584,1.8541486,2.0177212,0.44203988,2.201325,1.244106,0.24541447,1.1010097,-0.07277038,5.3852963,7.6214156,2.5710967,3.316219,8.848845,4.4923706,4.123819,1.4809413,-0.7026554,1.6016136,11.172989,12.289811,4.9760523,12.86289,-3.3502202,3.9343877,5.181449,1.5350507,1.6762037,-3.7053578,-3.95626,5.915284,2.1670828,3.6616485,-0.38503978,5.7031584,1.8541486,1.7797544,-0.4303288,2.1163647,-0.05414897,0.4434875,1.0171157,-0.19200346,5.364737,7.3672028,2.4165385,3.3736844,8.840576,3.6505356,3.6560464,1.4149221,-0.6781732,1.4991448,9.367048,11.886298,4.952193,12.862725,-3.2628026,3.9343877,5.1817636,1.5364109,1.6762037,-3.7053578,-3.8901153,5.925555,0.16666667,4.439192,4.5745163,1.7888544,9.1523695,22.915794,6.1327615,9.05033,6.788339,0.25,0.8586394,0.36695296,0.5686566,0.2995,0.95390135,0.5262006,0.67670196,0.61959964,0.51705575
236,1.6,1.537037,1.96,1.8611112,2.5937963,2.5005145,9.1866665,9.018518,29.846037,29.252333,114.729996,110.83113,7.3512883,7.407669,5.7193446,5.7525187,5.6676664,5.7091665,0.9553448,0.90841496,166.13614,167.99452,0.0018354196,-0.0014921328,0.3494215,0.12100398,0.02677686,0.020547904,0.19054621,-0.17673512,0.4754821,0.5415427,2.1881847,2.63108,0.99786896,4.295845,0.010168945,-0.004660159,0.014043912,-0.0017523407,0.015355372,-0.0039072544,0.0010525887,0.013524724,0.0044380617,0.060849078,0.14584881,-0.118570045,0.107135616,0.037100855,0.035464097,0.027214276,0.09613537,-0.08916732,0.06547999,0.074577376,0.063296676,0.076108105,0.019507559,0.08398042,0.14011768,-0.064212225,0.12943268,-0.016150068,0.13522562,-0.034408864,0.004551752,0.05848551,0.0034325242,0.04706242,0.89188945,1.1971284,0.84389824,1.021564,0.73686516,0.69833624,0.84391016,1.255962,0.8964354,0.9182942,0.89799196,0.91273004,0.9164187,0.8231686,0.7947725,1.1919634,0.82512516,1.1255722,0.8130393,1.1540393,0.90691876,0.81978357,0.90087575,0.82871467,0.022327505,0.015627109,2.2492957,3.6616485,1.0226701,5.7031584,1.8541486,2.0177212,0.44203988,2.201325,1.244106,0.24541447,1.1010097,-0.07277038,5.3852963,7.6214156,2.5710967,3.316219,8.848845,4.4923706,4.123819,1.4809413,-0.7026554,1.6016136,11.172989,12.289811,4.9760523,12.86289,-3.3502202,3.9343877,5.181449,1.5350507,1.6762037,-3.7053578,-3.95626,5.915284,2.1670828,3.6616485,-0.38503978,5.7031584,1.8541486,1.7797544,-0.4303288,2.1163647,-0.05414897,0.4434875,1.0171157,-0.19200346,5.364737,7.3672028,2.4165385,3.3736844,8.840576,3.6505356,3.6560464,1.4149221,-0.6781732,1.4991448,9.367048,11.886298,4.952193,12.862725,-3.2628026,3.9343877,5.1817636,1.5364109,1.6762037,-3.7053578,-3.8901153,5.925555,0.16666667,4.439192,4.5745163,1.7888544,9.1523695,22.915794,6.1327615,9.05033,6.788339,0.25,0.8586394,0.36695296,0.5686566,0.2995,0.95390135,0.5262006,0.67670196,0.61959964,0.51705575
