query__ms_level,query_name,query_synon,query_inchikey,query_formula,query_retentionindex,query_ionmode,query_num peaks,query_precursor_charge,query_precursor_mz,query_adduct,query_id,query_scan_number,query_rt,query_entropy,query_entropy_normalized,library_name,library_inchikey,library_id,library_adduct,library_precursor_mz,library_filename,score
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,MoNA:660549 (phenyl-1 acetyl-2 ethyl) 3-hydroxy-4 coumarine,PJVWKTKQMONHTI,CCMSLIB00000572889,[M-H]-,307.098,gnps-20220421.msp,0.8610044424068692
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Massbank:EQ310352 Warfarin|2-hydroxy-3-(3-oxo-1-phenylbutyl)chromen-4-one|Coumafen,QTXVAVXCBMYBJW,CCMSLIB00005731150,[M-H]-,307.098,gnps-20220421.msp,0.8610044265157479
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Massbank:LU128952 Warfarin|4-hydroxy-3-(3-oxo-1-phenylbutyl)chromen-2-one,PJVWKTKQMONHTI,CCMSLIB00005760060,[M-H]-,307.098,gnps-20220421.msp,0.836524168518165
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,PJVWKTKQMONHTI,LU128952,[M-H]-,307.0976,mona-20220421.msp,0.836524165657301
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,PJVWKTKQMONHTI,378963,[M-H]-,307.0976,nist20-20220421.msp,0.828278007952608
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,PJVWKTKQMONHTI,AU241557,[M-H]-,307.0976,mona-20220421.msp,0.8254316157884509
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Massbank:AU241557 Warfarin|4-hydroxy-3-(3-oxo-1-phenylbutyl)chromen-2-one,PJVWKTKQMONHTI,CCMSLIB00005773928,[M-H]-,307.098,gnps-20220421.msp,0.8254316157884509
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,PJVWKTKQMONHTI,UF404252,[M-H]-,307.0976,mona-20220421.msp,0.8251212536206403
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Massbank:UF404252 Warfarin|4-Cydroxy-3-(3-oxo-1-phenylbutyl)chromen-2-one,PJVWKTKQMONHTI,CCMSLIB00005726295,[M-H]-,307.098,gnps-20220421.msp,0.8251212536206403
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Massbank:LU037752 Warfarin|4-hydroxy-3-(3-oxo-1-phenylbutyl)chromen-2-one,PJVWKTKQMONHTI,CCMSLIB00005761661,[M-H]-,307.098,gnps-20220421.msp,0.8211808158540967
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,PJVWKTKQMONHTI,LU037752,[M-H]-,307.0976,mona-20220421.msp,0.8211808103529936
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,MoNA:2721152 4-HYDROXY-3-(3-OXO-1-PHENYLBUTYL)-2H-CHROMEN-2-ONE,PJVWKTKQMONHTI,CCMSLIB00000565099,[M-H]-,307.098,gnps-20220421.msp,0.8181121566652505
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,MoNA:2720504 4-HYDROXY-3-(3-OXO-1-PHENYLBUTYL)-2H-CHROMEN-2-ONE,PJVWKTKQMONHTI,CCMSLIB00000564986,[M-H]-,307.098,gnps-20220421.msp,0.8176565578462869
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,PJVWKTKQMONHTI,378961,[M-H]-,307.0976,nist20-20220421.msp,0.8149863277839295
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,PJVWKTKQMONHTI,CCMSLIB00000579397,[M-H]-,307.098,gnps-20220421.msp,0.8145428925134492
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,MassbankEU:SM834752 Warfarin|4-hydroxy-3-(3-oxo-1-phenylbutyl)chromen-2-one,PJVWKTKQMONHTI,CCMSLIB00000841687,[M-H]-,307.098,gnps-20220421.msp,0.8145428925134492
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,PJVWKTKQMONHTI,SM834752,[M-H]-,307.0976,mona-20220421.msp,0.814542891061802
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,PJVWKTKQMONHTI,378962,[M-H]-,307.0976,nist20-20220421.msp,0.8141629051015378
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,PJVWKTKQMONHTI,378960,[M-H]-,307.0976,nist20-20220421.msp,0.8132352985185998
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Massbank:LU128951 Warfarin|4-hydroxy-3-(3-oxo-1-phenylbutyl)chromen-2-one,PJVWKTKQMONHTI,CCMSLIB00005761342,[M-H]-,307.098,gnps-20220421.msp,0.8065630735541809
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,PJVWKTKQMONHTI,LU128951,[M-H]-,307.0976,mona-20220421.msp,0.8065630514159121
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Massbank:LU037751 Warfarin|4-hydroxy-3-(3-oxo-1-phenylbutyl)chromen-2-one,PJVWKTKQMONHTI,CCMSLIB00005764470,[M-H]-,307.098,gnps-20220421.msp,0.8041345634158081
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,PJVWKTKQMONHTI,LU037751,[M-H]-,307.0976,mona-20220421.msp,0.8041345405550677
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Massbank:AU241562 Warfarin|4-hydroxy-3-(3-oxo-1-phenylbutyl)chromen-2-one,PJVWKTKQMONHTI,CCMSLIB00005774717,[M-H]-,307.098,gnps-20220421.msp,0.7748022854004386
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,PJVWKTKQMONHTI,AU241562,[M-H]-,307.0976,mona-20220421.msp,0.7748022835377935
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Massbank:EQ310353 Warfarin|2-hydroxy-3-(3-oxo-1-phenylbutyl)chromen-4-one|Coumafen,QTXVAVXCBMYBJW,CCMSLIB00005733718,[M-H]-,307.098,gnps-20220421.msp,0.7556067114480043
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,QTXVAVXCBMYBJW,EQ310353,[M-H]-,307.0976,mona-20220421.msp,0.7556067053280136
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,MoNA:660597 MLS001304042-01!WARFARIN81-81-2 M+H,PJVWKTKQMONHTI,CCMSLIB00000566248,[M-H]-,307.098,gnps-20220421.msp,0.7556067053280136
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,PJVWKTKQMONHTI,378964,[M-H]-,307.0976,nist20-20220421.msp,0.7447382111289649
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Massbank:AU241559 Warfarin|4-hydroxy-3-(3-oxo-1-phenylbutyl)chromen-2-one,PJVWKTKQMONHTI,CCMSLIB00005774933,[M-H]-,307.098,gnps-20220421.msp,0.7426206827544948
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,PJVWKTKQMONHTI,AU241559,[M-H]-,307.0976,mona-20220421.msp,0.7426206746351638
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,PJVWKTKQMONHTI,LU037753,[M-H]-,307.0976,mona-20220421.msp,0.7399392003388594
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Massbank:LU037753 Warfarin|4-hydroxy-3-(3-oxo-1-phenylbutyl)chromen-2-one,PJVWKTKQMONHTI,CCMSLIB00005761908,[M-H]-,307.098,gnps-20220421.msp,0.7399391970792304
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,PJVWKTKQMONHTI,LU128953,[M-H]-,307.0976,mona-20220421.msp,0.7396264667977159
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Massbank:LU128953 Warfarin|4-hydroxy-3-(3-oxo-1-phenylbutyl)chromen-2-one,PJVWKTKQMONHTI,CCMSLIB00005766769,[M-H]-,307.098,gnps-20220421.msp,0.7396264459796207
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Massbank:EQ310354 Warfarin|2-hydroxy-3-(3-oxo-1-phenylbutyl)chromen-4-one|Coumafen,QTXVAVXCBMYBJW,CCMSLIB00005732486,[M-H]-,307.098,gnps-20220421.msp,0.6919015102788726
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,QTXVAVXCBMYBJW,EQ310354,[M-H]-,307.0976,mona-20220421.msp,0.6919015102788721
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,MoNA:673422 MLS001304042-01!WARFARIN81-81-2 M+H,PJVWKTKQMONHTI,CCMSLIB00000566823,[M-H]-,307.098,gnps-20220421.msp,0.6919015102788721
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,PJVWKTKQMONHTI,378965,[M-H]-,307.0976,nist20-20220421.msp,0.6634833125618638
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,PJVWKTKQMONHTI,AU241560,[M-H]-,307.0976,mona-20220421.msp,0.659700327068526
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Massbank:AU241560 Warfarin|4-hydroxy-3-(3-oxo-1-phenylbutyl)chromen-2-one,PJVWKTKQMONHTI,CCMSLIB00005773808,[M-H]-,307.098,gnps-20220421.msp,0.6597003222885722
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,PJVWKTKQMONHTI,LU037754,[M-H]-,307.0976,mona-20220421.msp,0.5884998495822136
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Massbank:LU037754 Warfarin|4-hydroxy-3-(3-oxo-1-phenylbutyl)chromen-2-one,PJVWKTKQMONHTI,CCMSLIB00005764270,[M-H]-,307.098,gnps-20220421.msp,0.5884998129882182
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,PJVWKTKQMONHTI,LU128954,[M-H]-,307.0976,mona-20220421.msp,0.5822528681348125
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Massbank:LU128954 Warfarin|4-hydroxy-3-(3-oxo-1-phenylbutyl)chromen-2-one,PJVWKTKQMONHTI,CCMSLIB00005761933,[M-H]-,307.098,gnps-20220421.msp,0.5822528533927689
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Salicylcurcumin,YHTJEXHNRBHKKK,159607,[M-H]-,307.0976,nist20-20220421.msp,0.5423437660949566
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Warfarin,PJVWKTKQMONHTI,378966,[M-H]-,307.0976,nist20-20220421.msp,0.5336816777414453
2,Warfarin,$:00in-source,PJVWKTKQMONHTI-UHFFFAOYSA-N,,11.6936166352878,NEGATIVE,54,-1,307.097290039062,[M-H]-,,17,,0.9523414342439639,0.489406684428004,Salicylcurcumin,YHTJEXHNRBHKKK,159605,[M-H]-,307.0976,nist20-20220421.msp,0.5320014406677824
2,1_CUDA iSTD [M-H]-,$:00in-source,null,,13.0297784085163,NEGATIVE,505,-1,339.2642,[M-H]-,,18,,0.8187872118864516,0.5906301250659424,"Dodecanoic acid, 12-[[(cyclohexylamino)carbonyl]amino]-",HPTJABJPZMULFH,284832,[M-H]-,339.2653,nist20-20220421.msp,0.9653827794667056
2,1_CUDA iSTD [M-H]-,$:00in-source,null,,13.0297784085163,NEGATIVE,505,-1,339.2642,[M-H]-,,18,,0.8187872118864516,0.5906301250659424,CUDA* (internal standard),HPTJABJPZMULFH,VF-NPL-QTOF007201,[M-H]-,339.2666,mona-20220421.msp,0.9642920358333162
2,1_CUDA iSTD [M-H]-,$:00in-source,null,,13.0297784085163,NEGATIVE,505,-1,339.2642,[M-H]-,,18,,0.8187872118864516,0.5906301250659424,CUDA* (internal standard),HPTJABJPZMULFH,VF-NPL-QTOF007200,[M-H]-,339.2666,mona-20220421.msp,0.9634833536545644
2,1_CUDA iSTD [M-H]-,$:00in-source,null,,13.0297784085163,NEGATIVE,505,-1,339.2642,[M-H]-,,18,,0.8187872118864516,0.5906301250659424,"Dodecanoic acid, 12-[[(cyclohexylamino)carbonyl]amino]-",HPTJABJPZMULFH,284831,[M-H]-,339.2653,nist20-20220421.msp,0.9629467008361918
2,1_CUDA iSTD [M-H]-,$:00in-source,null,,13.0297784085163,NEGATIVE,505,-1,339.2642,[M-H]-,,18,,0.8187872118864516,0.5906301250659424,"Dodecanoic acid, 12-[[(cyclohexylamino)carbonyl]amino]-",HPTJABJPZMULFH,284838,[M-H]-,339.2653,nist20-20220421.msp,0.9618725146120957
2,1_CUDA iSTD [M-H]-,$:00in-source,null,,13.0297784085163,NEGATIVE,505,-1,339.2642,[M-H]-,,18,,0.8187872118864516,0.5906301250659424,"Dodecanoic acid, 12-[[(cyclohexylamino)carbonyl]amino]-",HPTJABJPZMULFH,284833,[M-H]-,339.2653,nist20-20220421.msp,0.959312642364665
2,1_CUDA iSTD [M-H]-,$:00in-source,null,,13.0297784085163,NEGATIVE,505,-1,339.2642,[M-H]-,,18,,0.8187872118864516,0.5906301250659424,"Dodecanoic acid, 12-[[(cyclohexylamino)carbonyl]amino]-",HPTJABJPZMULFH,284830,[M-H]-,339.2653,nist20-20220421.msp,0.952654858687322
2,1_CUDA iSTD [M-H]-,$:00in-source,null,,13.0297784085163,NEGATIVE,505,-1,339.2642,[M-H]-,,18,,0.8187872118864516,0.5906301250659424,"Dodecanoic acid, 12-[[(cyclohexylamino)carbonyl]amino]-",HPTJABJPZMULFH,284829,[M-H]-,339.2653,nist20-20220421.msp,0.9345228321659735
2,1_CUDA iSTD [M-H]-,$:00in-source,null,,13.0297784085163,NEGATIVE,505,-1,339.2642,[M-H]-,,18,,0.8187872118864516,0.5906301250659424,CUDA (internal standard),HPTJABJPZMULFH,MoNA016119,[M-H]-,339.2644,mona-20220421.msp,0.9266504351048506
2,1_CUDA iSTD [M-H]-,$:00in-source,null,,13.0297784085163,NEGATIVE,505,-1,339.2642,[M-H]-,,18,,0.8187872118864516,0.5906301250659424,"Dodecanoic acid, 12-[[(cyclohexylamino)carbonyl]amino]-",HPTJABJPZMULFH,284834,[M-H]-,339.2653,nist20-20220421.msp,0.8876277821102154
2,1_CUDA iSTD [M-H]-,$:00in-source,null,,13.0297784085163,NEGATIVE,505,-1,339.2642,[M-H]-,,18,,0.8187872118864516,0.5906301250659424,"Dodecanoic acid, 12-[[(cyclohexylamino)carbonyl]amino]-",HPTJABJPZMULFH,284828,[M-H]-,339.2653,nist20-20220421.msp,0.8860868462039277
2,1_CUDA iSTD [M-H]-,$:00in-source,null,,13.0297784085163,NEGATIVE,505,-1,339.2642,[M-H]-,,18,,0.8187872118864516,0.5906301250659424,"Dodecanoic acid, 12-[[(cyclohexylamino)carbonyl]amino]-",HPTJABJPZMULFH,284835,[M-H]-,339.2653,nist20-20220421.msp,0.8579384595230435
2,1_CUDA iSTD [M-H]-,$:00in-source,null,,13.0297784085163,NEGATIVE,505,-1,339.2642,[M-H]-,,18,,0.8187872118864516,0.5906301250659424,"Dodecanoic acid, 12-[[(cyclohexylamino)carbonyl]amino]-",HPTJABJPZMULFH,284837,[M-H]-,339.2653,nist20-20220421.msp,0.7043569654704567
2,1_CUDA iSTD [M-H]-,$:00in-source,null,,13.0297784085163,NEGATIVE,505,-1,339.2642,[M-H]-,,18,,0.8187872118864516,0.5906301250659424,"Dodecanoic acid, 12-[[(cyclohexylamino)carbonyl]amino]-",HPTJABJPZMULFH,284836,[M-H]-,339.2653,nist20-20220421.msp,0.6960953859514316
2,1_CUDA iSTD [M-H]-,$:00in-source,null,,13.0297784085163,NEGATIVE,505,-1,339.2642,[M-H]-,,18,,0.8187872118864516,0.5906301250659424,CUDA* (internal standard),HPTJABJPZMULFH,VF-NPL-QTOF007202,[M-H]-,339.2666,mona-20220421.msp,0.6942528326713167
2,unknown_123.0075_110.72,$:00in-source,null,,108.664974699451,NEGATIVE,55,-1,123.007484436035,[M-H]-,,135,,0.4774291077945393,0.3443923030956121,(-)-trans-4-[4-(4'-Fluorophenyl)-3-piperidinylmethoxy]-2-methoxyphenol,DTXXMQRFTUCBHG,292026,[M-H-C13H18FN]-,123.0088,nist20-20220421.msp,0.8272426777969559
2,unknown_123.0075_110.72,$:00in-source,null,,108.664974699451,NEGATIVE,55,-1,123.007484436035,[M-H]-,,135,,0.4774291077945393,0.3443923030956121,(-)-trans-4-[4-(4'-Fluorophenyl)-3-piperidinylmethoxy]-2-methoxyphenol,DTXXMQRFTUCBHG,292027,[M-H-C13H18FN]-,123.0088,nist20-20220421.msp,0.8271283265076712
2,unknown_123.0075_110.72,$:00in-source,null,,108.664974699451,NEGATIVE,55,-1,123.007484436035,[M-H]-,,135,,0.4774291077945393,0.3443923030956121,(-)-trans-4-[4-(4'-Fluorophenyl)-3-piperidinylmethoxy]-2-methoxyphenol,DTXXMQRFTUCBHG,292028,[M-H-C13H18FN]-,123.0088,nist20-20220421.msp,0.7227617149311025
2,unknown_123.0075_110.72,$:00in-source,null,,108.664974699451,NEGATIVE,55,-1,123.007484436035,[M-H]-,,135,,0.4774291077945393,0.3443923030956121,(-)-trans-4-[4-(4'-Fluorophenyl)-3-piperidinylmethoxy]-2-methoxyphenol,DTXXMQRFTUCBHG,292029,[M-H-C13H18FN]-,123.0088,nist20-20220421.msp,0.7034975268124721
2,unknown_123.0075_110.72,$:00in-source,null,,108.664974699451,NEGATIVE,55,-1,123.007484436035,[M-H]-,,135,,0.4774291077945393,0.3443923030956121,(-)-trans-4-[4-(4'-Fluorophenyl)-3-piperidinylmethoxy]-2-methoxyphenol,DTXXMQRFTUCBHG,292024,[M-H-C13H18FN]-,123.0088,nist20-20220421.msp,0.7034975268124721
2,unknown_123.0075_110.72,$:00in-source,null,,108.664974699451,NEGATIVE,55,-1,123.007484436035,[M-H]-,,135,,0.4774291077945393,0.3443923030956121,(-)-trans-4-[4-(4'-Fluorophenyl)-3-piperidinylmethoxy]-2-methoxyphenol,DTXXMQRFTUCBHG,292025,[M-H-C13H18FN]-,123.0088,nist20-20220421.msp,0.7034975268124721
2,unknown_123.0075_122.07,$:00in-source,null,,122.383290004332,NEGATIVE,52,-1,123.00749206543,[M-H]-,,136,,0.4548563966614553,0.3281095338900524,(-)-trans-4-[4-(4'-Fluorophenyl)-3-piperidinylmethoxy]-2-methoxyphenol,DTXXMQRFTUCBHG,292027,[M-H-C13H18FN]-,123.0088,nist20-20220421.msp,0.8334948312676957
2,unknown_123.0075_122.07,$:00in-source,null,,122.383290004332,NEGATIVE,52,-1,123.00749206543,[M-H]-,,136,,0.4548563966614553,0.3281095338900524,(-)-trans-4-[4-(4'-Fluorophenyl)-3-piperidinylmethoxy]-2-methoxyphenol,DTXXMQRFTUCBHG,292026,[M-H-C13H18FN]-,123.0088,nist20-20220421.msp,0.8332363858908334
2,unknown_123.0075_122.07,$:00in-source,null,,122.383290004332,NEGATIVE,52,-1,123.00749206543,[M-H]-,,136,,0.4548563966614553,0.3281095338900524,(-)-trans-4-[4-(4'-Fluorophenyl)-3-piperidinylmethoxy]-2-methoxyphenol,DTXXMQRFTUCBHG,292028,[M-H-C13H18FN]-,123.0088,nist20-20220421.msp,0.7282441991702657
2,unknown_123.0075_122.07,$:00in-source,null,,122.383290004332,NEGATIVE,52,-1,123.00749206543,[M-H]-,,136,,0.4548563966614553,0.3281095338900524,(-)-trans-4-[4-(4'-Fluorophenyl)-3-piperidinylmethoxy]-2-methoxyphenol,DTXXMQRFTUCBHG,292029,[M-H-C13H18FN]-,123.0088,nist20-20220421.msp,0.705459660603182
2,unknown_123.0075_122.07,$:00in-source,null,,122.383290004332,NEGATIVE,52,-1,123.00749206543,[M-H]-,,136,,0.4548563966614553,0.3281095338900524,(-)-trans-4-[4-(4'-Fluorophenyl)-3-piperidinylmethoxy]-2-methoxyphenol,DTXXMQRFTUCBHG,292024,[M-H-C13H18FN]-,123.0088,nist20-20220421.msp,0.705459660603182
2,unknown_123.0075_122.07,$:00in-source,null,,122.383290004332,NEGATIVE,52,-1,123.00749206543,[M-H]-,,136,,0.4548563966614553,0.3281095338900524,(-)-trans-4-[4-(4'-Fluorophenyl)-3-piperidinylmethoxy]-2-methoxyphenol,DTXXMQRFTUCBHG,292025,[M-H-C13H18FN]-,123.0088,nist20-20220421.msp,0.705459660603182
2,unknown_123.0075_135.30,$:00in-source,null,,135.118618961161,NEGATIVE,26,-1,123.007499694824,[M-H]-,,137,,0.41221323049579783,0.2973489917125534,(-)-trans-4-[4-(4'-Fluorophenyl)-3-piperidinylmethoxy]-2-methoxyphenol,DTXXMQRFTUCBHG,292026,[M-H-C13H18FN]-,123.0088,nist20-20220421.msp,0.8324352246834059
2,unknown_123.0075_135.30,$:00in-source,null,,135.118618961161,NEGATIVE,26,-1,123.007499694824,[M-H]-,,137,,0.41221323049579783,0.2973489917125534,(-)-trans-4-[4-(4'-Fluorophenyl)-3-piperidinylmethoxy]-2-methoxyphenol,DTXXMQRFTUCBHG,292027,[M-H-C13H18FN]-,123.0088,nist20-20220421.msp,0.8323908983846762
